"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.222229250E0,8.831634521E-3,2.266287231E-1,9.801018677E0,9.803642470E0
3.232260250E0,8.382568359E-3,1.916015625E-1,9.871222687E0,9.873085574E0
3.242292250E0,-1.901046753E-2,2.618055725E-1,9.773026886E0,9.776551441E0
3.252324250E0,-1.047821045E-3,2.784210205E-1,9.795031128E0,9.798987405E0
3.262355250E0,9.580078125E-3,2.474354553E-1,9.780810699E0,9.783944707E0
3.272387250E0,-5.987548828E-3,2.917433167E-1,9.872869263E0,9.877180645E0
3.282419250E0,-1.032852173E-2,2.323168945E-1,9.749825134E0,9.752598011E0
3.292451250E0,5.987548828E-3,2.468367004E-1,9.743538208E0,9.746666149E0
3.302482250E0,7.155120850E-2,2.511776733E-1,9.955946503E0,9.959371494E0
3.312514250E0,5.194198608E-2,2.402503967E-1,9.765542450E0,9.768635399E0
3.322546250E0,7.768844604E-2,2.487826538E-1,9.700128479E0,9.703629260E0
3.332577250E0,-1.212478638E-2,2.085163879E-1,9.912087708E0,9.914288114E0
3.342609250E0,3.727249146E-2,3.043171692E-1,9.898615723E0,9.903362631E0
3.352641250E0,-2.305206299E-2,2.336640930E-1,9.740245056E0,9.743074672E0
3.362673250E0,-2.245330811E-3,2.540217590E-1,9.779164124E0,9.782463036E0
3.372704250E0,-2.320175171E-2,2.582130432E-1,9.955647125E0,9.959022140E0
3.382736250E0,-6.825805664E-2,2.311193848E-1,9.715696106E0,9.718684384E0
3.392768250E0,1.227447510E-2,2.402503967E-1,9.750124512E0,9.753091762E0
3.402799250E0,-3.218307495E-2,2.674937439E-1,9.889335022E0,9.893004388E0
3.412831250E0,3.083587646E-2,2.646496582E-1,9.770332489E0,9.773964766E0
3.422863250E0,-4.041595459E-2,2.038760376E-1,9.764794006E0,9.767005727E0
3.432895250E0,3.472778320E-2,2.603086853E-1,9.707912292E0,9.711463726E0
3.442926250E0,1.216969299E-1,2.540217590E-1,9.956545258E0,9.960528634E0
3.452958250E0,-1.137634277E-2,1.938468933E-1,9.879006500E0,9.880914708E0
3.462990250E0,5.044509888E-2,2.408491516E-1,9.655820618E0,9.658955680E0
3.473022250E0,1.267863464E-1,2.267784119E-1,9.767189026E0,9.770644027E0
3.483053250E0,4.745132446E-2,2.257305908E-1,9.927056580E0,9.929736062E0
3.493085250E0,4.086502075E-2,2.836601257E-1,9.730215912E0,9.734435511E0
3.503117250E0,1.481918335E-2,2.321672058E-1,9.727970581E0,9.730751916E0
3.513148250E0,8.607101440E-2,2.885998535E-1,9.895921326E0,9.900502865E0
3.523180250E0,2.709365845E-2,2.411485291E-1,9.877808990E0,9.880789297E0
3.533212250E0,-2.963836670E-2,2.535726929E-1,9.772877197E0,9.776211242E0
3.543243250E0,7.035369873E-2,2.553689575E-1,9.912237396E0,9.915775973E0
3.553275250E0,4.879852295E-2,2.266287231E-1,9.887688446E0,9.890405688E0
3.563307250E0,1.466949463E-2,2.119592285E-1,9.863588562E0,9.865876607E0
3.573339250E0,-7.185058594E-2,2.713856506E-1,9.742789764E0,9.746833592E0
3.583370250E0,9.729766846E-3,2.670446777E-1,9.946067047E0,9.949656136E0
3.593402250E0,-2.574645996E-2,2.706372070E-1,9.956545258E0,9.960256063E0
3.603434250E0,-1.116677856E-1,2.748284912E-1,9.650132446E0,9.654690913E0
3.613465250E0,-3.652404785E-2,2.808160400E-1,9.631421356E0,9.635583480E0
3.623497250E0,1.272354126E-2,2.853067017E-1,1.006432114E1,1.006837235E1
3.633529250E0,-8.786727905E-2,2.511776733E-1,9.778864746E0,9.782484685E0
3.643561250E0,3.652404785E-2,2.350112915E-1,9.593101044E0,9.596048767E0
3.653592250E0,1.197509766E-2,1.992356873E-1,9.937983856E0,9.939987997E0
3.663624250E0,4.505630493E-2,2.269281006E-1,9.810149689E0,9.812877425E0
3.673656250E0,4.640350342E-3,1.655557251E-1,9.729018402E0,9.730428012E0
3.683688250E0,2.215393066E-2,2.215393066E-1,9.766141205E0,9.768678749E0
3.693719250E0,9.909393311E-2,1.963916016E-1,9.802216187E0,9.804684158E0
3.703751250E0,-6.137237549E-2,2.335144043E-1,9.762698364E0,9.765683535E0
3.713783250E0,1.146615601E-1,2.992277527E-1,9.818083191E0,9.823311156E0
3.723814250E0,6.137237549E-2,2.685415649E-1,9.732311554E0,9.736209187E0
3.733846250E0,1.088237000E-1,2.662962341E-1,9.884994049E0,9.889179118E0
3.743878250E0,3.502716064E-2,2.547702026E-1,9.822573853E0,9.825939744E0
3.753910250E0,6.376739502E-2,2.342628479E-1,9.747879181E0,9.750902209E0
3.763941250E0,8.367599487E-2,2.719844055E-1,9.919572144E0,9.923652992E0
3.773973250E0,-2.065704346E-2,2.246827698E-1,9.911488953E0,9.914056804E0
3.784005250E0,9.430389404E-3,2.321672058E-1,9.706265717E0,9.709046539E0
3.794036250E0,-4.505630493E-2,2.020797729E-1,9.828411713E0,9.830592205E0
3.804068250E0,-1.646575928E-2,2.972817993E-1,9.956096191E0,9.960547122E0
3.814100250E0,-6.197113037E-2,2.642005920E-1,9.824669495E0,9.828416610E0
3.824132250E0,-8.981323242E-3,2.480342102E-1,9.681267700E0,9.684448664E0
3.834163250E0,-5.957611084E-2,2.546205139E-1,9.903256073E0,9.906707918E0
3.844195250E0,-4.894821167E-2,2.227368164E-1,9.924511871E0,9.927131685E0
3.854227250E0,1.841171265E-2,1.694476318E-1,9.694889374E0,9.696387547E0
3.864258250E0,1.167572021E-2,2.007325745E-1,9.758058014E0,9.760129410E0
3.874290250E0,7.244934082E-2,2.701881409E-1,9.892328796E0,9.896283118E0
3.884322250E0,4.026626587E-2,2.005828857E-1,9.888287201E0,9.890403361E0
3.894354250E0,-1.137634277E-2,2.459385681E-1,9.696685638E0,9.699810698E0
3.904385250E0,1.029858398E-1,2.622546387E-1,9.862540741E0,9.866564420E0
3.914417250E0,1.347198486E-3,2.127076721E-1,9.927505646E0,9.929784223E0
3.924449250E0,5.508544922E-2,2.396516418E-1,9.736053772E0,9.739158607E0
3.934480250E0,4.071533203E-2,2.471360779E-1,9.781708832E0,9.784915005E0
3.944512250E0,9.535171509E-2,2.296224976E-1,9.809550934E0,9.812701359E0
3.954544250E0,-4.745132446E-2,2.433938599E-1,9.769883423E0,9.773029944E0
3.964576250E0,4.490661621E-3,2.168989563E-1,9.739496613E0,9.741912522E0
3.974607250E0,-5.538482666E-2,2.460882568E-1,9.768536224E0,9.771792409E0
3.984639250E0,1.945953369E-2,2.665956116E-1,9.956844635E0,9.960432068E0
3.994671250E0,-2.874023438E-2,3.023712158E-1,9.695188751E0,9.699945323E0
4.004702250E0,3.517684937E-2,2.279759216E-1,9.807904358E0,9.810616613E0
4.014734250E0,-7.484436035E-4,2.549198914E-1,9.933942261E0,9.937212564E0
4.024766250E0,3.487747192E-2,2.415975952E-1,9.888736267E0,9.891748622E0
4.034797250E0,4.161346436E-2,1.743873596E-1,9.710157623E0,9.711812586E0
4.044829250E0,4.056564331E-2,2.197430420E-1,9.821975098E0,9.824516649E0
4.054861250E0,1.616638184E-2,2.630030823E-1,9.906549225E0,9.910052952E0
4.064893250E0,7.274871826E-2,1.969903564E-1,9.794881439E0,9.797132233E0
4.074924250E0,1.856140137E-2,2.365081787E-1,9.671388245E0,9.674297454E0
4.084956250E0,9.295669556E-2,2.945874023E-1,9.837093658E0,9.841942610E0
4.094988250E0,-0.000000000E0,2.454895020E-1,9.882449341E0,9.885497968E0
4.105020250E0,1.631607056E-2,2.492317200E-1,9.780960388E0,9.784148853E0
4.115051250E0,5.792953491E-2,2.478845215E-1,9.702224121E0,9.705563119E0
4.125083250E0,5.269042969E-2,1.939965820E-1,9.895472260E0,9.897513940E0
4.135115250E0,-3.308120728E-2,2.329156494E-1,9.800719299E0,9.803542362E0
4.145146250E0,-6.676116943E-2,2.709365845E-1,9.729168091E0,9.733168828E0
4.155178250E0,-3.323089600E-2,2.363584900E-1,9.911339264E0,9.914212810E0
4.165210250E0,-9.056167603E-2,2.647993469E-1,9.843530273E0,9.847507723E0
4.175242250E0,-2.799179077E-2,2.465373230E-1,9.757908325E0,9.761062395E0
4.185273125E0,-2.709365845E-2,2.621049500E-1,9.765991516E0,9.769545709E0
4.195305125E0,2.754272461E-2,2.285746765E-1,1.002525238E1,1.002789561E1
4.205337125E0,-5.044509888E-2,2.579136658E-1,9.769434357E0,9.772968424E0
4.215368125E0,8.936416626E-2,2.005828857E-1,9.829160156E0,9.831612728E0
4.225400125E0,-4.745132446E-2,1.826202393E-1,9.783056030E0,9.784875424E0
4.235432125E0,8.143066406E-2,1.995350647E-1,1.001522324E1,1.001754170E1
4.245464125E0,-2.499801636E-2,2.163002014E-1,9.787696381E0,9.790118034E0
4.255495125E0,1.134640503E-1,2.469863892E-1,9.662257233E0,9.666079412E0
4.265527125E0,3.038681030E-2,2.930905151E-1,9.834698639E0,9.839111887E0
4.275559125E0,-4.834945679E-2,2.885998535E-1,9.880054321E0,9.884386725E0
4.285590125E0,6.616241455E-2,2.841091919E-1,9.628128204E0,9.632546300E0
4.295622125E0,3.802093506E-2,2.447410583E-1,9.824519806E0,9.827641283E0
4.305654125E0,5.972579956E-2,2.981799316E-1,9.886191559E0,9.890867605E0
4.315686125E0,2.200424194E-2,2.124082947E-1,9.737101593E0,9.739442946E0
4.325717125E0,4.296066284E-2,2.519261169E-1,9.751621399E0,9.754969620E0
4.335749125E0,5.583389282E-2,2.429447937E-1,9.955796814E0,9.958917100E0
4.345781125E0,3.532653809E-2,2.390528870E-1,9.793234863E0,9.796215766E0
4.355812125E0,-5.194198608E-2,2.311193848E-1,9.781259766E0,9.784127797E0
4.365844125E0,-7.484436035E-3,2.604583740E-1,9.803563385E0,9.807025524E0
4.375876125E0,1.272354126E-2,2.207908630E-1,9.883497162E0,9.885971204E0
4.385908125E0,-5.777984619E-2,2.272274780E-1,9.821226654E0,9.824024828E0
4.395939125E0,4.191284180E-3,2.525248718E-1,9.734706573E0,9.737982258E0
4.405971125E0,-1.496887207E-2,1.841171265E-1,9.923913116E0,9.925632208E0
4.416003125E0,-2.380050659E-2,2.074685669E-1,9.893226929E0,9.895430700E0
4.426034125E0,2.035766602E-2,2.010319519E-1,9.686955872E0,9.689063027E0
4.436066125E0,3.427871704E-2,1.962419128E-1,9.677824860E0,9.679874996E0
4.446098125E0,1.122665405E-2,2.405497742E-1,9.902657318E0,9.905584899E0
4.456129125E0,4.550537109E-2,2.154020691E-1,9.906249847E0,9.908695920E0
4.466161125E0,-1.886077881E-2,2.427951050E-1,9.672735443E0,9.675800543E0
4.476193125E0,8.457412720E-2,2.353106689E-1,9.812095642E0,9.815281187E0
4.486225125E0,-1.272354126E-2,2.405497742E-1,9.855205994E0,9.858149485E0
4.496256125E0,3.143463135E-2,2.950364685E-1,9.708660736E0,9.713193499E0
4.506288125E0,3.966751099E-2,2.392025757E-1,9.701475677E0,9.704505227E0
4.516320125E0,6.780899048E-2,2.673440552E-1,9.882449341E0,9.886297380E0
4.526351125E0,3.173400879E-2,2.727328491E-1,9.952952728E0,9.956739339E0
4.536383125E0,-3.143463135E-3,2.621049500E-1,9.682465210E0,9.686012669E0
4.546415125E0,7.409591675E-2,2.821632385E-1,9.835147705E0,9.839473394E0
4.556447125E0,1.317260742E-2,2.755769348E-1,1.007494904E1,1.007872582E1
4.566478125E0,-1.032852173E-2,2.655477905E-1,9.830956421E0,9.834547598E0
4.576510125E0,-8.532257080E-3,2.177970886E-1,9.734107819E0,9.736547817E0
4.586542125E0,-3.053649902E-2,2.700384521E-1,1.000564316E1,1.000933306E1
4.596573125E0,-8.277786255E-2,2.544708252E-1,1.004201752E1,1.004558228E1
4.606605125E0,-3.278182983E-2,2.016307068E-1,9.702822876E0,9.704973022E0
4.616637125E0,3.113525391E-2,2.294728088E-1,9.860295410E0,9.863014385E0
4.626669125E0,-4.011657715E-2,2.010319519E-1,9.910740509E0,9.912860365E0
4.636700125E0,-9.580078125E-3,1.995350647E-1,9.803264008E0,9.805299140E0
4.646732125E0,-1.796264648E-2,2.401007080E-1,9.734856262E0,9.737833304E0
4.656764125E0,-1.347198486E-3,2.624043274E-1,9.774074707E0,9.777596546E0
4.666795125E0,6.242019653E-2,2.068698120E-1,9.906100159E0,9.908456578E0
4.676827125E0,-3.802093506E-2,2.221380615E-1,9.670041046E0,9.672666889E0
4.686859125E0,1.065783691E-1,2.372566223E-1,9.665999451E0,9.669498179E0
4.696891125E0,8.696914673E-2,2.052232361E-1,9.785451050E0,9.787989194E0
4.706922125E0,3.068618774E-2,2.399510193E-1,9.758806458E0,9.761804219E0
4.716954125E0,3.966751099E-2,2.562670898E-1,9.642797699E0,9.646283937E0
4.726986125E0,5.194198608E-2,2.306703186E-1,9.805808716E0,9.808658998E0
4.737017125E0,-1.347198486E-3,2.471360779E-1,9.839039612E0,9.842142985E0
4.747049125E0,-2.409988403E-2,2.360591125E-1,9.657167816E0,9.660082553E0
4.757081125E0,1.481918335E-2,2.372566223E-1,9.778715057E0,9.781604086E0
4.767113125E0,1.841171265E-2,2.451901245E-1,9.904004517E0,9.907056205E0
4.777144125E0,-2.859054565E-2,2.300715637E-1,9.862540741E0,9.865265339E0
4.787176125E0,-2.484832764E-2,2.326162720E-1,9.746981049E0,9.749788066E0
4.797208125E0,4.655319214E-2,2.688409424E-1,9.854008484E0,9.857785038E0
4.807239125E0,2.649490356E-2,2.772235107E-1,9.988279266E0,9.992160805E0
4.817271125E0,-3.861968994E-2,2.667453003E-1,9.813891907E0,9.817592316E0
4.827303125E0,4.146377563E-2,2.573149109E-1,9.775721283E0,9.779195100E0
4.837335125E0,2.380050659E-2,2.462379456E-1,9.981842651E0,9.984907726E0
4.847366125E0,-4.176315308E-2,2.531236267E-1,9.972412262E0,9.975711606E0
4.857398125E0,8.382568359E-3,1.924996948E-1,9.697284393E0,9.699198472E0
4.867430125E0,9.355545044E-2,2.142045593E-1,9.765243073E0,9.768040156E0
4.877461125E0,7.035369873E-2,2.344125366E-1,9.981692963E0,9.984692949E0
4.887493125E0,3.742218018E-3,2.085163879E-1,9.758357391E0,9.760585642E0
4.897525125E0,4.236190796E-2,2.049238586E-1,9.648036804E0,9.650305824E0
4.907557125E0,7.214996338E-2,2.682421875E-1,9.828262024E0,9.832186629E0
4.917588125E0,1.856140137E-2,2.650987244E-1,9.843230896E0,9.846817574E0
4.927620125E0,-2.709365845E-2,2.598596191E-1,9.673783264E0,9.677310770E0
4.937652125E0,2.514770508E-2,2.752775574E-1,9.750274200E0,9.754191772E0
4.947683125E0,5.448669434E-2,2.665956116E-1,9.903854828E0,9.907592163E0
4.957715125E0,-9.879455566E-3,2.366578674E-1,9.831255798E0,9.834108761E0
4.967747125E0,1.960922241E-2,2.192939758E-1,9.756561127E0,9.759045004E0
4.977779125E0,4.475692749E-2,2.330653381E-1,9.888287201E0,9.891134738E0
4.987810125E0,4.939727783E-3,2.236349487E-1,9.891131287E0,9.893660350E0
4.997842125E0,-1.781295776E-2,2.342628479E-1,9.799372101E0,9.802188019E0
5.007874125E0,-1.496887207E-2,2.600093079E-1,9.809101868E0,9.812558706E0
5.017905125E0,2.933898926E-2,2.508782959E-1,9.950707397E0,9.953912718E0
5.027937125E0,-4.939727783E-2,2.441423035E-1,9.845326538E0,9.848477050E0
5.037969125E0,-2.215393066E-2,2.709365845E-1,9.703721008E0,9.707527947E0
5.048001125E0,3.113525391E-2,2.673440552E-1,9.784552917E0,9.788254086E0
5.058032125E0,-1.152603149E-2,2.442919922E-1,9.889035645E0,9.892059311E0
5.068064125E0,-3.712280273E-2,2.469863892E-1,9.767039337E0,9.770232228E0
5.078096125E0,3.981719971E-2,2.240840149E-1,9.681417389E0,9.684092199E0
5.088127125E0,3.457809448E-2,2.531236267E-1,9.793833618E0,9.797165108E0
5.098159125E0,-1.496887207E-4,2.345622253E-1,9.933343506E0,9.936112553E0
5.108191125E0,-4.505630493E-2,2.356100464E-1,9.637109528E0,9.640094513E0
5.118223125E0,5.313949585E-2,2.285746765E-1,9.697284393E0,9.700123442E0
5.128254125E0,1.871109009E-2,2.369572449E-1,9.954449615E0,9.957287080E0
5.138286125E0,3.442840576E-3,2.510279846E-1,9.806108093E0,9.809321222E0
5.148318125E0,-2.245330811E-3,2.492317200E-1,9.653575287E0,9.656792289E0
5.158349125E0,3.203338623E-2,2.630030823E-1,9.848020935E0,9.851584294E0
5.168381125E0,1.886077881E-2,2.528242493E-1,9.921667786E0,9.924906422E0
5.178413250E0,1.945953369E-2,2.372566223E-1,9.700727234E0,9.703647677E0
5.188445250E0,3.832031250E-2,2.360591125E-1,9.779014435E0,9.781938237E0
5.198476250E0,5.748046875E-2,2.264790344E-1,9.993668060E0,9.996399255E0
5.208508250E0,1.197509766E-3,2.176473999E-1,9.837991791E0,9.840399093E0
5.218540250E0,1.676513672E-2,2.293231201E-1,9.722881165E0,9.725599637E0
5.228571250E0,3.233276367E-2,2.300715637E-1,9.904902649E0,9.907627103E0
5.238603250E0,1.197509766E-2,2.365081787E-1,9.986632690E0,9.989440025E0
5.248635250E0,-1.437011719E-2,2.261796570E-1,9.750723267E0,9.753356753E0
5.258666250E0,3.861968994E-2,2.396516418E-1,9.729766846E0,9.732794422E0
5.268698250E0,4.086502075E-2,2.492317200E-1,9.891879730E0,9.895103385E0
5.278730250E0,1.751358032E-2,2.537223816E-1,9.895172882E0,9.898440692E0
5.288762250E0,3.233276367E-2,2.529739380E-1,9.703271942E0,9.706622873E0
5.298793250E0,4.460723877E-2,2.585124207E-1,9.764344940E0,9.767868272E0
5.308825250E0,2.664459229E-2,2.574645996E-1,9.882748718E0,9.886137779E0
5.318857250E0,-1.706451416E-2,2.573149109E-1,9.774374084E0,9.777775356E0
5.328888250E0,-1.062789917E-2,2.429447937E-1,9.674531708E0,9.677587452E0
5.338920250E0,2.619552612E-2,2.309696960E-1,9.824220428E0,9.826970043E0
5.348952250E0,-1.451980591E-2,2.260299683E-1,9.850565643E0,9.853169229E0
5.358984250E0,-2.020797729E-2,2.302212524E-1,9.686656494E0,9.689412997E0
5.369015250E0,5.388793945E-3,2.492317200E-1,9.747879181E0,9.751066301E0
5.379047250E0,1.901046753E-2,2.504292297E-1,9.906848602E0,9.910031555E0
5.389079250E0,-5.688171387E-3,2.347119141E-1,9.803413696E0,9.806224663E0
5.399110250E0,-1.347198486E-2,2.320175171E-1,9.704170074E0,9.706952686E0
5.409142250E0,1.287322998E-2,2.386038208E-1,9.865534515E0,9.868427878E0
5.419174250E0,-2.095642090E-2,2.409988403E-1,9.863738251E0,9.866704206E0
5.429206250E0,-2.095642090E-3,2.278262329E-1,9.723629608E0,9.726298471E0
5.439237250E0,4.355941772E-2,2.356100464E-1,9.799521790E0,9.802450552E0
5.449269250E0,3.517684937E-2,2.369572449E-1,9.926158447E0,9.929048679E0
5.459301250E0,-1.077758789E-2,2.580633545E-1,9.797276459E0,9.800680530E0
5.469332250E0,3.083587646E-2,2.409988403E-1,9.728419647E0,9.731453135E0
5.479364250E0,5.104385376E-2,2.447410583E-1,9.909992065E0,9.913145131E0
5.489396250E0,4.790039062E-3,2.652484131E-1,9.948761444E0,9.952297922E0
5.499428250E0,3.592529297E-3,2.326162720E-1,9.787995758E0,9.790760144E0
5.509459250E0,3.517684937E-2,2.517764282E-1,9.790091400E0,9.793391568E0
5.519491250E0,2.814147949E-2,2.561174011E-1,9.932445374E0,9.935786791E0
5.529523250E0,-3.143463135E-3,2.453398132E-1,9.849966888E0,9.853022339E0
5.539554250E0,-1.047821045E-3,2.438429260E-1,9.717791748E0,9.720850628E0
5.549586250E0,5.179229736E-2,2.665956116E-1,9.857451324E0,9.861191727E0
5.559618250E0,3.038681030E-2,2.532733154E-1,9.931247864E0,9.934523384E0
5.569650250E0,-2.993774414E-4,2.406994629E-1,9.744586029E0,9.747558320E0
5.579681250E0,3.323089600E-2,2.453398132E-1,9.723180542E0,9.726332082E0
5.589713250E0,3.876937866E-2,2.453398132E-1,9.868378601E0,9.871503984E0
5.599745250E0,2.993774414E-3,2.213896179E-1,9.808802490E0,9.811301067E0
5.609776250E0,4.790039062E-3,2.210902405E-1,9.666598206E0,9.669127402E0
5.619808250E0,3.233276367E-2,2.463876343E-1,9.771380310E0,9.774539653E0
5.629840250E0,4.939727783E-3,2.363584900E-1,9.877210236E0,9.880039057E0
5.639872250E0,-3.188369751E-2,2.377056885E-1,9.742041321E0,9.744993056E0
5.649903250E0,-2.694396973E-3,2.436932373E-1,9.662855988E0,9.665928796E0
5.659935250E0,3.727249146E-2,2.571652222E-1,9.813143463E0,9.816583307E0
5.669967250E0,-4.775070190E-2,2.619552612E-1,9.852661285E0,9.856258676E0
5.679998250E0,-4.580474854E-2,2.633024597E-1,9.702673187E0,9.706353241E0
5.690030250E0,3.637435913E-2,2.459385681E-1,9.757309570E0,9.760476368E0
5.700062250E0,-4.041595459E-3,2.486329651E-1,9.936786346E0,9.939897262E0
5.710094250E0,-1.122665405E-2,2.424957275E-1,9.842033386E0,9.845026734E0
5.720125250E0,5.538482666E-3,2.273771667E-1,9.733958130E0,9.736615014E0
5.730157250E0,7.289840698E-2,2.294728088E-1,9.916278992E0,9.919201631E0
5.740189250E0,-8.532257080E-3,2.451901245E-1,9.932295685E0,9.935325287E0
5.750220250E0,3.622467041E-2,2.332150269E-1,9.783355408E0,9.786201741E0
5.760252250E0,5.852828979E-2,2.499801636E-1,9.807155914E0,9.810515928E0
5.770284250E0,7.529342651E-2,2.450404358E-1,9.933942261E0,9.937249255E0
5.780315250E0,-5.987548828E-4,2.495310974E-1,9.821675720E0,9.824845041E0
5.790347250E0,1.451980591E-2,2.270777893E-1,9.715546417E0,9.718210603E0
5.800379250E0,4.565505981E-2,2.516267395E-1,9.782756653E0,9.786098719E0
5.810411250E0,5.538482666E-3,2.351609802E-1,9.884544983E0,9.887343469E0
5.820442250E0,-1.481918335E-2,2.424957275E-1,9.747430115E0,9.750457304E0
5.830474250E0,1.811233521E-2,2.318678284E-1,9.712552643E0,9.715336823E0
5.840506250E0,2.454895020E-2,2.221380615E-1,9.872120819E0,9.874650244E0
5.850538250E0,-2.170486450E-2,2.345622253E-1,9.837692413E0,9.840512312E0
5.860569250E0,-1.437011719E-2,2.257305908E-1,9.704319763E0,9.706955386E0
5.870601250E0,1.077758789E-2,2.285746765E-1,9.817334747E0,9.820001226E0
5.880633250E0,2.380050659E-2,2.597099304E-1,9.905501404E0,9.908934038E0
5.890664250E0,-2.230361938E-2,2.484832764E-1,9.786199493E0,9.789379036E0
5.900696250E0,1.945953369E-3,2.528242493E-1,9.750872955E0,9.754150259E0
5.910728250E0,5.209167480E-2,2.474354553E-1,9.910291443E0,9.913516749E0
5.920759250E0,2.993774414E-3,2.561174011E-1,9.918374634E0,9.921681332E0
5.930791250E0,2.814147949E-2,2.650987244E-1,9.769134979E0,9.772771742E0
5.940823250E0,1.975891113E-2,2.459385681E-1,9.799072723E0,9.802178453E0
5.950855250E0,3.472778320E-2,2.630030823E-1,9.931846619E0,9.935388966E0
5.960886250E0,3.293151855E-3,2.353106689E-1,9.826914825E0,9.829732292E0
5.970918250E0,3.652404785E-2,2.070195007E-1,9.702972565E0,9.705249490E0
5.980950250E0,6.152206421E-2,2.356100464E-1,9.879156189E0,9.882156853E0
5.990981250E0,2.694396973E-3,2.427951050E-1,9.881700897E0,9.884683573E0
6.001013250E0,8.382568359E-3,2.119592285E-1,9.723330231E0,9.725643822E0
6.011045250E0,3.128494263E-2,2.267784119E-1,9.696685638E0,9.699387587E0
6.021077250E0,1.676513672E-2,2.447410583E-1,9.850715332E0,9.853769421E0
6.031108250E0,-9.430389404E-3,2.399510193E-1,9.808802490E0,9.811741523E0
6.041140250E0,-4.340972900E-3,2.555186462E-1,9.677226105E0,9.680599863E0
6.051172250E0,3.442840576E-2,2.469863892E-1,9.808802490E0,9.811971967E0
6.061203250E0,5.388793945E-3,2.568658447E-1,9.867181091E0,9.870525406E0
6.071235250E0,-3.712280273E-2,2.450404358E-1,9.736951904E0,9.740105508E0
6.081267250E0,1.930984497E-2,2.501298523E-1,9.735604706E0,9.738836522E0
6.091299250E0,3.218307495E-2,2.420466614E-1,9.906249847E0,9.909258720E0
6.101330250E0,-1.407073975E-2,2.636018372E-1,9.828860779E0,9.832405002E0
6.111362250E0,-3.068618774E-2,2.613565063E-1,9.716893616E0,9.720456286E0
6.121394250E0,1.287322998E-2,2.409988403E-1,9.873318329E0,9.876267563E0
6.131425250E0,1.422042847E-2,2.582130432E-1,9.947563934E0,9.950924802E0
6.141457250E0,8.981323242E-3,2.398013306E-1,9.825268250E0,9.828198284E0
6.151489250E0,1.272354126E-2,2.278262329E-1,9.774673462E0,9.777336445E0
6.161521250E0,5.927673340E-2,2.305206299E-1,9.927805023E0,9.930657887E0
6.171552250E0,1.751358032E-2,2.408491516E-1,9.896370392E0,9.899316238E0
6.181584042E0,2.454895020E-2,2.282752991E-1,9.758207703E0,9.760908248E0
6.191616042E0,7.933502197E-2,2.207908630E-1,9.815239105E0,9.818042643E0
6.201647042E0,1.496887207E-2,2.151026917E-1,9.912686462E0,9.915031323E0
6.211679042E0,2.215393066E-2,2.206411743E-1,9.719737701E0,9.722266933E0
6.221711042E0,4.490661621E-3,2.302212524E-1,9.717043304E0,9.719771220E0
